municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;barrio_codigo;barrio_nombre;sexo;rango_edad;numero_defunciones
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 15 a 19 años;0
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 20 a 24 años;0
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 25 a 29 años;0
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 30 a 34 años;0
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 35 a 39 años;1
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 40 a 44 años;0
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 45 a 49 años;0
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 50 a 54 años;0
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 55 a 59 años;1
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 60 a 64 años;3
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 65 a 69 años;6
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 70 a 74 años;5
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 75 a 79 años;8
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 80 a 84 años;14
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 85 a 89 años;23
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 90 a 94 años;20
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;De 95 a 99 años;15
79;Madrid;79606;Tetuán;796063;Castillejos;Mujer;Mayores de 100 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 0 a 4 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 5 a 9 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 10 a 14 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 15 a 19 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 20 a 24 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 25 a 29 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 30 a 34 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 35 a 39 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 40 a 44 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 45 a 49 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 50 a 54 años;2
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 55 a 59 años;6
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 60 a 64 años;4
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 65 a 69 años;6
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 70 a 74 años;4
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 75 a 79 años;7
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 80 a 84 años;20
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 85 a 89 años;30
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 90 a 94 años;14
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;De 95 a 99 años;3
79;Madrid;79606;Tetuán;796064;Almenara;Hombre;Mayores de 100 años;2
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 0 a 4 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 5 a 9 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 10 a 14 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 15 a 19 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 20 a 24 años;2
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 25 a 29 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 30 a 34 años;0
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 35 a 39 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 40 a 44 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 45 a 49 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 50 a 54 años;1
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 55 a 59 años;3
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 60 a 64 años;5
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 65 a 69 años;5
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 70 a 74 años;8
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 75 a 79 años;8
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 80 a 84 años;24
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 85 a 89 años;39
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 90 a 94 años;35
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;De 95 a 99 años;25
79;Madrid;79606;Tetuán;796064;Almenara;Mujer;Mayores de 100 años;7
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 0 a 4 años;1
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 5 a 9 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 10 a 14 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 15 a 19 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 20 a 24 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 25 a 29 años;1
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 30 a 34 años;2
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 35 a 39 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 40 a 44 años;1
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 45 a 49 años;4
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 50 a 54 años;5
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 55 a 59 años;2
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 60 a 64 años;4
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 65 a 69 años;6
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 70 a 74 años;9
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 75 a 79 años;11
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 80 a 84 años;15
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 85 a 89 años;20
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 90 a 94 años;12
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;De 95 a 99 años;2
79;Madrid;79606;Tetuán;796065;Valdeacederas;Hombre;Mayores de 100 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 0 a 4 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 5 a 9 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 10 a 14 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 15 a 19 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 20 a 24 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 25 a 29 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 30 a 34 años;1
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 35 a 39 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 40 a 44 años;0
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 45 a 49 años;2
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 50 a 54 años;3
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 55 a 59 años;2
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 60 a 64 años;3
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 65 a 69 años;5
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 70 a 74 años;7
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 75 a 79 años;5
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 80 a 84 años;15
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 85 a 89 años;25
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 90 a 94 años;20
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;De 95 a 99 años;8
79;Madrid;79606;Tetuán;796065;Valdeacederas;Mujer;Mayores de 100 años;3
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 0 a 4 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 5 a 9 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 10 a 14 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 15 a 19 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 20 a 24 años;1
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 25 a 29 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 30 a 34 años;1
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 35 a 39 años;1
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 40 a 44 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 45 a 49 años;3
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 50 a 54 años;4
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 55 a 59 años;3
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 60 a 64 años;2
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 65 a 69 años;8
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 70 a 74 años;6
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 75 a 79 años;16
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 80 a 84 años;9
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 85 a 89 años;25
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 90 a 94 años;10
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;De 95 a 99 años;3
79;Madrid;79606;Tetuán;796066;Berruguete;Hombre;Mayores de 100 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 0 a 4 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 5 a 9 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 10 a 14 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 15 a 19 años;1
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 20 a 24 años;1
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 25 a 29 años;1
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 30 a 34 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 35 a 39 años;1
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 40 a 44 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 45 a 49 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 50 a 54 años;3
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 55 a 59 años;4
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 60 a 64 años;4
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 65 a 69 años;3
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 70 a 74 años;0
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 75 a 79 años;4
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 80 a 84 años;5
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 85 a 89 años;33
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 90 a 94 años;32
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;De 95 a 99 años;12
79;Madrid;79606;Tetuán;796066;Berruguete;Mujer;Mayores de 100 años;2
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 0 a 4 años;1
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 35 a 39 años;1
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 40 a 44 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 45 a 49 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 50 a 54 años;1
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 55 a 59 años;4
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 60 a 64 años;3
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 65 a 69 años;4
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 70 a 74 años;5
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 75 a 79 años;10
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 80 a 84 años;13
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 85 a 89 años;18
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 90 a 94 años;25
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;De 95 a 99 años;5
79;Madrid;79607;Chamberí;796071;Gaztambide;Hombre;Mayores de 100 años;1
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 0 a 4 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 35 a 39 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 40 a 44 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 45 a 49 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 50 a 54 años;0
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 55 a 59 años;7
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 60 a 64 años;4
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 65 a 69 años;6
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 70 a 74 años;6
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 75 a 79 años;9
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 80 a 84 años;16
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 85 a 89 años;19
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 90 a 94 años;46
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;De 95 a 99 años;27
79;Madrid;79607;Chamberí;796071;Gaztambide;Mujer;Mayores de 100 años;11
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 0 a 4 años;2
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 20 a 24 años;1
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 35 a 39 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 40 a 44 años;1
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 45 a 49 años;1
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 50 a 54 años;5
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 55 a 59 años;7
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 60 a 64 años;6
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 65 a 69 años;7
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 70 a 74 años;11
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 75 a 79 años;8
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 80 a 84 años;25
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 85 a 89 años;25
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 90 a 94 años;26
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;De 95 a 99 años;3
79;Madrid;79607;Chamberí;796072;Arapiles;Hombre;Mayores de 100 años;3
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 0 a 4 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 35 a 39 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 40 a 44 años;0
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 45 a 49 años;2
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 50 a 54 años;1
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 55 a 59 años;2
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 60 a 64 años;4
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 65 a 69 años;9
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 70 a 74 años;6
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 75 a 79 años;11
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 80 a 84 años;18
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 85 a 89 años;29
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 90 a 94 años;33
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;De 95 a 99 años;38
79;Madrid;79607;Chamberí;796072;Arapiles;Mujer;Mayores de 100 años;4
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 0 a 4 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 35 a 39 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 40 a 44 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 45 a 49 años;2
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 50 a 54 años;2
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 55 a 59 años;3
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 60 a 64 años;2
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 65 a 69 años;5
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 70 a 74 años;14
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 75 a 79 años;13
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 80 a 84 años;18
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 85 a 89 años;18
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 90 a 94 años;13
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;De 95 a 99 años;10
79;Madrid;79607;Chamberí;796073;Trafalgar;Hombre;Mayores de 100 años;1
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 0 a 4 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 35 a 39 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 40 a 44 años;1
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 45 a 49 años;1
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 50 a 54 años;0
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 55 a 59 años;2
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 60 a 64 años;5
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 65 a 69 años;3
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 70 a 74 años;6
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 75 a 79 años;16
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 80 a 84 años;22
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 85 a 89 años;30
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 90 a 94 años;32
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;De 95 a 99 años;17
79;Madrid;79607;Chamberí;796073;Trafalgar;Mujer;Mayores de 100 años;10
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 0 a 4 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 35 a 39 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 40 a 44 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 45 a 49 años;2
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 50 a 54 años;3
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 55 a 59 años;2
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 60 a 64 años;4
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 65 a 69 años;4
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 70 a 74 años;9
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 75 a 79 años;7
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 80 a 84 años;14
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 85 a 89 años;10
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 90 a 94 años;11
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;De 95 a 99 años;5
79;Madrid;79607;Chamberí;796074;Almagro;Hombre;Mayores de 100 años;1
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 0 a 4 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 35 a 39 años;1
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 40 a 44 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 45 a 49 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 50 a 54 años;0
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 55 a 59 años;3
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 60 a 64 años;4
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 65 a 69 años;6
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 70 a 74 años;7
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 75 a 79 años;6
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 80 a 84 años;15
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 85 a 89 años;26
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 90 a 94 años;25
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;De 95 a 99 años;14
79;Madrid;79607;Chamberí;796074;Almagro;Mujer;Mayores de 100 años;7
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 0 a 4 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 5 a 9 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 10 a 14 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 15 a 19 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 20 a 24 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 25 a 29 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 30 a 34 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 35 a 39 años;2
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 40 a 44 años;1
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 45 a 49 años;0
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 50 a 54 años;2
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 55 a 59 años;1
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 60 a 64 años;8
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 65 a 69 años;10
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 70 a 74 años;12
79;Madrid;79607;Chamberí;796075;Ríos Rosas;Hombre;De 75 a 79 años;13
